id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,11575,11575,11575.0, 36 months, 12.85%,389.18,B,B4,feeder driver,10+ years,MORTGAGE,89000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,debt consolidation,773xx,TX,5.69,1,Oct-1999,0,9.0,,12,0,8205,33.9%,25,w,0.0,0.0,13583.08,13583.08,11575.0,2008.08,0.0,0.0,0.0,Oct-2015,5799.48,,Dec-2017,0,9.0,1,Individual,,,,0,494.0,134926.0,,,,,,,,,,,,24200.0,,,,1.0,13493.0,1189.0,15.1,0,0,124.0,170.0,20.0,20.0,4.0,85.0,9.0,15.0,9.0,4.0,1.0,8.0,1.0,7.0,2.0,10.0,19.0,8.0,12.0,0.0,0.0,1.0,0.0,84.0,0.0,0,0,166020.0,11427.0,1400.0,8220.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months, 10.99%,229.14,B,B2,meter tester,10+ years,OWN,76000.0,Verified,Dec-2013,Fully Paid,n,,,credit_card,credit card refinance,440xx,OH,10.81,0,Jul-1991,1,42.0,98.0,12,1,5800,32.4%,50,f,0.0,0.0,7844.02000211,7844.02,7000.0,844.02,0.0,0.0,0.0,May-2015,4407.73,,Dec-2017,0,42.0,1,Individual,,,,0,0.0,137533.0,,,,,,,,,,,,17900.0,,,,5.0,11461.0,801.0,55.5,1,0,137.0,269.0,18.0,18.0,6.0,27.0,42.0,2.0,42.0,4.0,1.0,7.0,1.0,23.0,7.0,10.0,37.0,7.0,12.0,0.0,0.0,0.0,0.0,90.0,0.0,1,0,164214.0,13607.0,1800.0,18739.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11625,11625,11625.0, 36 months, 21.48%,440.85,E,E2,R & D Chemist,< 1 year,OWN,40200.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt Consolidation Loan,840xx,UT,24.91,0,Feb-2007,1,,,9,0,28590,67%,13,w,0.0,0.0,15850.8548419,15850.85,11625.0,4225.85,0.0,0.0,0.0,Dec-2016,440.5,,May-2017,0,,1,Individual,,,,0,0.0,36426.0,,,,,,,,,,,,42700.0,,,,3.0,4047.0,11303.0,70.6,0,0,60.0,82.0,8.0,8.0,0.0,8.0,,1.0,,0.0,6.0,7.0,6.0,8.0,2.0,8.0,11.0,7.0,9.0,0.0,0.0,0.0,1.0,100.0,66.7,0,0,55505.0,36426.0,38500.0,12805.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8725,8725,8725.0, 36 months, 19.97%,324.12,D,D5,Residential Counselor,1 year,RENT,26000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,debt consolidation,267xx,WV,25.76,0,Jul-2001,0,57.0,,7,0,4878,72.8%,24,f,0.0,0.0,11668.2669231,11668.27,8725.0,2943.27,0.0,0.0,0.0,Jan-2017,324.07,,Dec-2016,0,57.0,1,Individual,,,,0,0.0,13447.0,,,,,,,,,,,,6700.0,,,,2.0,2241.0,61.0,96.9,0,0,128.0,149.0,11.0,3.0,0.0,64.0,58.0,11.0,58.0,1.0,1.0,3.0,1.0,10.0,7.0,5.0,17.0,3.0,7.0,0.0,0.0,0.0,2.0,83.3,100.0,0,0,20583.0,13447.0,2000.0,13883.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24400,24400,24400.0, 60 months, 10.99%,530.4,B,B2,Manager,5 years,MORTGAGE,140000.0,Source Verified,Dec-2013,Fully Paid,n,,"  Borrower added on 12/28/13 > We moved into a a new home, and would like to payoff our credit card debt in a more organized way. By having this one payment, we believe we will be more successful, financially, giving us some peace of mind.<br>",credit_card,Consolidation,070xx,NJ,10.97,0,Nov-1997,2,76.0,,17,0,16965,32.7%,42,f,0.0,0.0,27728.4000203,27728.4,24400.0,3328.4,0.0,0.0,0.0,May-2015,19772.96,,Dec-2016,0,,1,Individual,,,,0,0.0,495257.0,,,,,,,,,,,,51900.0,,,,4.0,30954.0,21408.0,35.3,0,0,193.0,156.0,6.0,5.0,9.0,52.0,,6.0,,0.0,3.0,6.0,5.0,12.0,7.0,13.0,26.0,6.0,17.0,0.0,0.0,0.0,3.0,97.6,0.0,0,0,543602.0,43004.0,33100.0,37389.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months, 13.98%,170.84,C,C1,BOARD BUILDER,2 years,MORTGAGE,30000.0,Source Verified,Dec-2013,Charged Off,n,,,major_purchase,LOAN,383xx,TN,8.92,2,Sep-2000,1,16.0,15.0,7,2,4177,40.6%,16,f,0.0,0.0,1167.12,1167.12,341.44,170.66,0.0,655.02,6.546,Apr-2014,170.84,,Oct-2016,0,,1,Individual,,,,0,0.0,38958.0,,,,,,,,,,,,10300.0,,,,1.0,5565.0,274.0,45.2,0,0,116.0,88.0,3.0,3.0,1.0,26.0,,3.0,16.0,0.0,1.0,4.0,1.0,3.0,9.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0,87.5,0.0,0,0,57688.0,4362.0,500.0,4750.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months, 13.98%,512.52,C,C1,DRIVER,10+ years,OWN,73006.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,147xx,NY,28.97,0,Aug-1995,0,52.0,12.0,15,1,13342,48.9%,36,f,0.0,0.0,15833.9393483,15833.94,15000.0,833.94,0.0,0.0,0.0,Jun-2014,13784.49,,Dec-2017,0,52.0,1,Individual,,,,0,0.0,77274.0,,,,,,,,,,,,27300.0,,,,6.0,5152.0,8540.0,51.8,0,0,220.0,129.0,8.0,2.0,0.0,8.0,,18.0,,1.0,5.0,8.0,8.0,15.0,11.0,12.0,24.0,8.0,15.0,0.0,0.0,0.0,3.0,100.0,37.5,0,1,105085.0,77274.0,17700.0,77785.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000.0, 60 months, 15.61%,217.01,C,C4,Insurance,5 years,RENT,60000.0,Verified,Dec-2013,Fully Paid,n,,,vacation,vacation,473xx,IN,3.04,0,Apr-2001,0,70.0,,7,0,4834,41.7%,27,f,0.0,0.0,12717.5714569,12717.57,9000.0,3717.57,0.0,0.0,0.0,Oct-2017,3169.13,,Oct-2017,0,,1,Individual,,,,0,0.0,4834.0,,,,,,,,,,,,11600.0,,,,0.0,691.0,1318.0,65.3,0,0,147.0,152.0,29.0,29.0,1.0,95.0,,,,0.0,1.0,3.0,1.0,3.0,12.0,7.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,96.3,0.0,0,0,11600.0,4834.0,3800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19000,19000,18950.0, 60 months, 20.50%,508.69,E,E1,VOMA,10+ years,MORTGAGE,62000.0,Verified,Dec-2013,Fully Paid,n,,,credit_card,credit card ,600xx,IL,15.51,2,Aug-1982,0,3.0,,15,0,29270,72.5%,28,f,0.0,0.0,28977.0244095,28900.77,19000.0,9977.02,0.0,0.0,0.0,May-2017,9138.11,,May-2017,0,,1,Individual,,,,0,0.0,273886.0,,,,,,,,,,,,40400.0,,,,3.0,18259.0,8915.0,74.1,0,0,97.0,376.0,7.0,7.0,4.0,7.0,14.0,12.0,3.0,0.0,8.0,11.0,8.0,10.0,1.0,13.0,23.0,11.0,15.0,0.0,0.0,0.0,2.0,92.6,50.0,0,0,306636.0,29270.0,34400.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4525,4525,4525.0, 36 months, 16.24%,159.63,C,C5,teller,5 years,MORTGAGE,25000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,debt consolidation,433xx,OH,25.2,0,Jan-1991,0,37.0,87.0,7,1,1458,35.6%,16,f,0.0,0.0,5122.33005443,5122.33,4525.0,597.33,0.0,0.0,0.0,Dec-2014,3526.03,,Dec-2017,0,,1,Individual,,,,0,0.0,15780.0,,,,,,,,,,,,4100.0,,,,1.0,2254.0,717.0,40.2,0,0,81.0,275.0,26.0,13.0,0.0,26.0,37.0,14.0,37.0,0.0,2.0,5.0,3.0,5.0,5.0,6.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,87.5,0.0,1,0,21084.0,15780.0,1200.0,16984.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months, 12.85%,235.36,B,B4,hourly supervisor,9 years,MORTGAGE,34000.0,Source Verified,Dec-2013,Charged Off,n,,,credit_card,creditcard payoff,035xx,NH,18.48,0,Jun-2003,1,,,7,0,6378,74.2%,12,w,0.0,0.0,7766.88,7766.88,6309.1,1457.78,0.0,0.0,0.0,Oct-2016,235.36,,Feb-2017,1,,1,Individual,,,,0,91.0,122037.0,,,,,,,,,,,,8600.0,,,,0.0,17434.0,2222.0,74.2,0,0,126.0,124.0,44.0,32.0,1.0,44.0,,5.0,,0.0,5.0,5.0,5.0,7.0,4.0,5.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,60.0,0,0,139188.0,7554.0,8600.0,10588.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7375,7375,7375.0, 36 months, 22.90%,285.1,E,E4,developmental aide,5 years,MORTGAGE,42000.0,Not Verified,Dec-2013,Fully Paid,n,,,credit_card,making changes,124xx,NY,11.6,0,May-2010,3,,,4,0,3347,51.5%,5,f,0.0,0.0,10263.5975298,10263.6,7375.0,2888.6,0.0,0.0,0.0,Jan-2017,285.1,,Dec-2017,0,,1,Individual,,,,0,0.0,19105.0,,,,,,,,,,,,6500.0,,,,4.0,4776.0,147.0,92.6,0,0,43.0,15.0,11.0,6.0,0.0,12.0,,6.0,,0.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,100.0,100.0,0,0,23523.0,19105.0,2000.0,17023.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 60 months, 19.22%,260.62,D,D4,Commercial Sales,5 years,MORTGAGE,86000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > This loan is money I need to start a new business on a part-time basis.<br>,small_business,Business Funding,060xx,CT,7.09,0,Nov-1990,1,40.0,,4,0,8176,77.9%,21,f,0.0,0.0,10630.90961,10630.91,10000.0,630.91,0.0,0.0,0.0,May-2014,9849.07,,Apr-2014,0,,1,Individual,,,,0,0.0,254641.0,,,,,,,,,,,,10500.0,,,,2.0,63660.0,2324.0,77.9,0,0,127.0,277.0,23.0,10.0,3.0,51.0,40.0,0.0,40.0,0.0,1.0,1.0,1.0,7.0,5.0,1.0,13.0,1.0,4.0,0.0,0.0,0.0,1.0,81.0,100.0,0,0,270793.0,41543.0,10500.0,43469.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12175,12175,12175.0, 36 months, 19.97%,452.29,D,D5,,n/a,MORTGAGE,42000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,credit card payoff,498xx,MI,24.09,0,Jun-1997,1,28.0,,9,0,6658,77.4%,26,f,0.0,0.0,15036.9100009,15036.91,12175.0,2861.91,0.0,0.0,0.0,Jun-2015,7800.41,,Dec-2017,0,,1,Individual,,,,0,0.0,90502.0,,,,,,,,,,,,8600.0,,,,3.0,10056.0,103.0,97.4,0,0,174.0,198.0,10.0,6.0,4.0,10.0,,6.0,,0.0,3.0,5.0,3.0,11.0,7.0,5.0,15.0,5.0,9.0,0.0,0.0,0.0,2.0,92.3,100.0,0,0,109220.0,43268.0,4000.0,48550.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14400,14400,14400.0, 36 months, 14.47%,495.46,C,C2,CSU Coordinator,1 year,RENT,41000.0,Not Verified,Dec-2013,Fully Paid,n,,,credit_card,credit card payoff/close,445xx,OH,19.85,0,Dec-2000,0,,,5,0,11346,88.6%,10,w,0.0,0.0,17836.1758519,17836.18,14400.0,3436.18,0.0,0.0,0.0,Jan-2017,495.08,,Jan-2017,0,,1,Individual,,,,0,0.0,30059.0,,,,,,,,,,,,12800.0,,,,2.0,6012.0,800.0,89.6,0,0,20.0,141.0,29.0,10.0,3.0,29.0,,10.0,,0.0,2.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0,0,33701.0,30059.0,7700.0,20901.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19200,19200,19200.0, 36 months,  7.90%,600.78,A,A4,Applications Trainer Advanced,7 years,RENT,62000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt Consolidation ,483xx,MI,21.51,0,May-1996,0,,,15,0,16078,40.3%,34,f,0.0,0.0,21627.7916679,21627.79,19200.0,2427.79,0.0,0.0,0.0,Jan-2017,600.49,,Dec-2017,0,,1,Individual,,,,0,0.0,36349.0,,,,,,,,,,,,39900.0,,,,3.0,2423.0,19222.0,41.4,0,0,211.0,112.0,17.0,14.0,0.0,30.0,,21.0,,0.0,4.0,5.0,7.0,14.0,8.0,13.0,25.0,5.0,15.0,0.0,0.0,0.0,0.0,100.0,14.3,0,0,78665.0,36349.0,32800.0,38765.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11925,11925,11925.0, 36 months,  6.62%,366.15,A,A2,Regional Coordinator,4 years,MORTGAGE,90000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > I am trying to be a smarter consumer and eliminate debt by reducing interest.<br>,debt_consolidation,Debt elimination,781xx,TX,26.41,0,Oct-1995,1,,,8,0,19875,54.6%,40,f,0.0,0.0,12350.3848998,12350.38,11925.0,425.38,0.0,0.0,0.0,Aug-2014,10154.1,,Aug-2014,0,,1,Individual,,,,0,0.0,226020.0,,,,,,,,,,,,36400.0,,,,4.0,28253.0,13954.0,57.5,0,0,218.0,168.0,6.0,6.0,0.0,42.0,,5.0,,0.0,2.0,5.0,3.0,5.0,29.0,6.0,11.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0,330498.0,226020.0,32800.0,294098.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8500,8500,8500.0, 36 months, 18.25%,308.37,D,D3,manager,7 years,OWN,83000.0,Source Verified,Dec-2013,Charged Off,n,,,debt_consolidation,consolidation 1,245xx,VA,7.14,0,Dec-2000,2,,59.0,8,2,1816,11.2%,22,f,0.0,0.0,5643.09,5643.09,3005.25,1635.66,0.0,1002.18,180.3816,Apr-2015,308.37,,Oct-2016,0,,1,Individual,,,,0,1639.0,45720.0,,,,,,,,,,,,16200.0,,,,4.0,6531.0,13384.0,11.9,0,0,141.0,156.0,9.0,9.0,0.0,9.0,,0.0,,0.0,2.0,2.0,5.0,15.0,3.0,7.0,18.0,2.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,2,0,64200.0,45720.0,15200.0,48000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21000,21000,21000.0, 36 months,  7.90%,657.1,A,A4,,n/a,MORTGAGE,65000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > we want to consolidate our credit cards into one payment<br>,credit_card,credit card consolidation,424xx,KY,25.72,0,Mar-1969,0,,,17,0,28546,34.8%,49,f,0.0,0.0,23372.9000047,23372.9,21000.0,2372.9,0.0,0.0,0.0,Jan-2016,8259.6,,Apr-2016,0,,1,Individual,,,,0,0.0,239828.0,,,,,,,,,,,,82000.0,,,,7.0,14108.0,49939.0,36.1,0,0,119.0,537.0,0.0,0.0,7.0,2.0,,10.0,,0.0,9.0,10.0,10.0,28.0,5.0,13.0,37.0,10.0,17.0,0.0,0.0,0.0,4.0,100.0,20.0,0,0,316780.0,66247.0,78200.0,54780.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000.0, 36 months, 16.24%,317.49,C,C5,QA Analyst,10+ years,MORTGAGE,62000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Personal Loan,372xx,TN,4.9,0,Apr-1997,1,41.0,,5,0,8846,40.6%,21,w,0.0,0.0,10663.08,10663.08,9000.0,1663.08,0.0,0.0,0.0,Jun-2015,4581.21,,Sep-2017,0,41.0,1,Individual,,,,0,0.0,8846.0,,,,,,,,,,,,21800.0,,,,4.0,1769.0,9454.0,48.3,0,0,104.0,150.0,1.0,1.0,5.0,1.0,,4.0,,2.0,2.0,2.0,4.0,11.0,4.0,5.0,12.0,2.0,5.0,0.0,0.0,0.0,3.0,85.7,0.0,0,0,21800.0,8846.0,18300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 36 months, 13.98%,410.02,C,C1,Senior Consultant,< 1 year,RENT,110000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Consolidation,852xx,AZ,14.34,0,Jul-1978,2,35.0,,5,0,29574,70%,32,f,0.0,0.0,13141.734564,13141.73,12000.0,1141.73,0.0,0.0,0.0,Oct-2014,9862.36,,Jun-2015,0,94.0,1,Individual,,,,0,0.0,68541.0,,,,,,,,,,,,42300.0,,,,3.0,13708.0,7500.0,97.0,0,0,106.0,425.0,3.0,3.0,3.0,28.0,36.0,1.0,30.0,0.0,1.0,3.0,7.0,8.0,9.0,3.0,19.0,3.0,5.0,,0.0,0.0,2.0,84.0,1.0,0,0,90169.0,48247.0,7500.0,47869.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000.0, 36 months,  9.67%,289.02,B,B1,Insurance Agent,1 year,RENT,35000.0,Source Verified,Dec-2013,Fully Paid,n,,,credit_card,Consolidate,857xx,AZ,24.94,0,Jun-2003,0,71.0,,8,0,5675,47.3%,28,f,0.0,0.0,9914.34000237,9914.34,9000.0,914.34,0.0,0.0,0.0,May-2015,2157.37,,Jul-2015,0,71.0,1,Individual,,,,0,0.0,22331.0,,,,,,,,,,,,12000.0,,,,8.0,2791.0,3825.0,59.7,0,0,100.0,126.0,2.0,1.0,0.0,2.0,71.0,15.0,71.0,3.0,5.0,5.0,5.0,13.0,12.0,6.0,15.0,5.0,8.0,0.0,0.0,0.0,4.0,89.3,80.0,0,0,36343.0,22331.0,9500.0,24343.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7900,7900,7900.0, 36 months, 17.57%,283.91,D,D2,Proofing,6 years,RENT,32000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > I am consolidating debt.<br>,debt_consolidation,My consolidation loan,189xx,PA,14.93,1,Oct-2003,2,5.0,,14,0,6271,21.8%,16,f,0.0,0.0,9172.99000064,9172.99,7900.0,1272.99,0.0,0.0,0.0,Jan-2015,6050.06,,Nov-2017,0,,1,Individual,,,,0,0.0,8829.0,,,,,,,,,,,,28800.0,,,,3.0,679.0,11943.0,33.3,0,0,122.0,92.0,8.0,8.0,0.0,12.0,,0.0,5.0,0.0,4.0,5.0,7.0,7.0,2.0,13.0,14.0,5.0,14.0,0.0,0.0,0.0,2.0,93.7,14.3,0,0,39835.0,8829.0,17900.0,11035.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,24950.0, 36 months, 13.98%,854.2,C,C1,patent chemist,5 years,MORTGAGE,130000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > credit card refinancing<br>,credit_card,CreditCards,194xx,PA,16.4,0,Dec-2007,0,,,15,0,16660,64.8%,22,f,0.0,0.0,26125.3466425,26073.1,25000.0,1125.35,0.0,0.0,0.0,May-2014,23563.49,,Dec-2017,0,,1,Individual,,,,0,0.0,257067.0,,,,,,,,,,,,25700.0,,,,4.0,17138.0,2372.0,85.4,0,0,72.0,56.0,5.0,2.0,1.0,5.0,,14.0,,0.0,5.0,8.0,5.0,5.0,6.0,10.0,14.0,8.0,15.0,0.0,0.0,0.0,2.0,100.0,80.0,0,0,287010.0,59613.0,16300.0,30638.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 60 months, 22.90%,562.67,E,E4,RN,10+ years,MORTGAGE,80000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,debt consolidation,226xx,VA,12.83,1,Aug-1991,4,22.0,,14,0,13311,53.9%,40,f,0.0,0.0,25545.42,25545.42,20000.0,5545.42,0.0,0.0,0.0,Apr-2015,17668.48,,Dec-2017,0,,1,Individual,,,,0,0.0,299358.0,,,,,,,,,,,,24700.0,,,,9.0,23028.0,634.0,91.2,0,0,268.0,199.0,1.0,1.0,5.0,55.0,22.0,1.0,22.0,0.0,1.0,6.0,1.0,6.0,13.0,11.0,22.0,6.0,14.0,0.0,0.0,0.0,4.0,97.5,100.0,0,0,318705.0,21233.0,7200.0,9156.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000.0, 36 months, 18.25%,326.51,D,D3,Captain of Corrections,10+ years,RENT,78000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,765xx,TX,18.46,1,Oct-1999,2,1.0,,17,0,11305,25.6%,30,f,0.0,0.0,10639.7948301,10639.79,9000.0,1639.79,0.0,0.0,0.0,Jul-2015,189.22,,Mar-2016,0,,1,Individual,,,,0,0.0,50768.0,,,,,,,,,,,,44200.0,,,,4.0,3626.0,26607.0,24.4,0,0,170.0,113.0,4.0,4.0,0.0,4.0,,0.0,,0.0,4.0,6.0,7.0,13.0,5.0,14.0,25.0,6.0,17.0,0.0,0.0,0.0,3.0,96.7,16.7,0,0,96835.0,50768.0,35200.0,52635.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000.0, 36 months, 10.99%,589.22,B,B2,DIRECTOR,10+ years,MORTGAGE,150000.0,Verified,Dec-2013,Fully Paid,n,,,credit_card,CREDIT CARD REFI,070xx,NJ,22.14,1,Mar-2003,0,20.0,,10,0,3527,35.3%,25,w,0.0,0.0,19207.9611321,19207.96,18000.0,1207.96,0.0,0.0,0.0,Sep-2014,15083.42,,Dec-2017,0,24.0,1,Individual,,,,0,0.0,707514.0,,,,,,,,,,,,10000.0,,,,2.0,70751.0,1473.0,70.5,0,0,118.0,124.0,13.0,9.0,4.0,13.0,20.0,8.0,20.0,0.0,1.0,1.0,2.0,9.0,5.0,6.0,15.0,1.0,10.0,0.0,0.0,0.0,1.0,76.0,50.0,0,0,767215.0,100011.0,5000.0,60440.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months, 12.85%,336.22,B,B4,Truck Driver,10+ years,MORTGAGE,52000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > We plan on using the money to pay down our debt so we only have one payment instead of 3 or 4. We have good payment history and just paid off our one vehicle. I have a good job that I have had for 19 years with a great company.<br>,debt_consolidation,Paying off debt,148xx,NY,20.47,0,Feb-2000,1,46.0,,8,0,2287,41.6%,16,f,0.0,0.0,12103.8100468,12103.81,10000.0,2103.81,0.0,0.0,0.0,Jan-2017,336.11,,Dec-2016,0,46.0,1,Individual,,,,0,123.0,95645.0,,,,,,,,,,,,5500.0,,,,4.0,13664.0,413.0,84.7,0,0,160.0,166.0,1.0,1.0,1.0,3.0,58.0,1.0,46.0,1.0,2.0,2.0,2.0,5.0,6.0,4.0,8.0,2.0,8.0,0.0,0.0,0.0,3.0,87.5,50.0,0,0,132697.0,20060.0,2700.0,38740.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months, 14.98%,207.94,C,C3,Special Education Teacher,2 years,RENT,50000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt Consolidation,606xx,IL,11.47,0,Aug-2007,3,,,7,0,6047,86.4%,15,f,0.0,0.0,6871.21102178,6871.21,6000.0,871.21,0.0,0.0,0.0,Jan-2016,83.87,,Dec-2017,0,,1,Individual,,,,0,0.0,34842.0,,,,,,,,,,,,7000.0,,,,1.0,4977.0,136.0,97.3,0,0,76.0,69.0,35.0,24.0,0.0,38.0,,5.0,,0.0,3.0,4.0,3.0,4.0,8.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,0,0,41409.0,34842.0,5000.0,34409.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
